restaurant_id,latitude,longitude,nta,zone_id,in_nyc_nta,in_modeled_microzone
yRo9B_VAiFPGhkz6yQXpbg,40.732646,-73.985092,MN21,mn-chelsea,True,True
SMrj71bWo1lomSbU8wXgyw,40.731032,-73.988569,MN22,mn-nyu-wash-sq,True,True
t6PzD4uzBOfyCLcd_lT8cQ,40.73621,-73.98528,MN21,mn-chelsea,True,True
kesYSgOJW5krU6L8n9qQ4Q,40.732508,-73.988065,MN22,mn-nyu-wash-sq,True,True
G2PCaDt_VC4O4w6uRMpE9A,40.719628849397935,-73.98711402147562,MN27,nta-mn27,True,True
b29XL8NbvBgGEBCYNv1tPQ,40.73993656492138,-73.99476831497425,MN13,nta-mn13,True,True
Cei2foWdhlzhS_cA5B8AMA,40.721428,-73.995688,MN24,nta-mn24,True,True
Ax6fTRB4ekurgEUpWb9QCQ,40.729368,-73.980913,MN22,mn-nyu-wash-sq,True,True
JtmzTnEDpS03tMytXOPUQw,40.7225149191837,-73.9890300482512,MN27,nta-mn27,True,True
mmqxGqdBvtcdvXok6NXPGg,40.73069996328699,-73.98174164135843,MN22,mn-nyu-wash-sq,True,True
yCCkP9EZXT06CYFMSYZcow,40.74009185589367,-73.9892891328665,MN13,nta-mn13,True,True
i8ejDDR4COtukAAA1Ls5fw,40.7296485900879,-73.9878845214844,MN22,mn-nyu-wash-sq,True,True
KsNZ14VEAenHBPxr8t9t8A,40.74080185397794,-73.98213830331416,MN21,mn-chelsea,True,True
wenaXt_MhJJK973nNO2IIg,40.7312,-73.983,MN22,mn-nyu-wash-sq,True,True
sinDhwX8Egru_3FCI7bhkw,40.73756,-73.9911,MN13,nta-mn13,True,True
-jBC0Pc8a57x3_YdQfMtEg,40.73887278919948,-73.9895743,MN13,nta-mn13,True,True
sR60I9PI_63noBQcGoIrbw,40.72123,-73.98408,MN27,nta-mn27,True,True
CVxz9B5ncpMwVK1bk_c1YA,40.729025634333766,-73.98712,MN22,mn-nyu-wash-sq,True,True
U6_c58NujpFz8euLK6kvEw,40.7181302700109,-73.98577220528949,MN28,nta-mn28,True,True
nU4XBdvxDABXqZ6CnB8Dig,40.721128,-73.983933,MN28,nta-mn28,True,True
Jd0z0VIr7Px9pFCOWaY2xg,40.740401,-73.987626,MN13,nta-mn13,True,True
A0YMrxUt_EuCwmuZsbSMiQ,40.73115404198693,-73.99343068770982,MN23,nta-mn23,True,True
Tn7WlhQXh5d4Z1YotMIibA,40.729396,-73.996299,MN23,nta-mn23,True,True
Xqk91WuhMeYS4pedccUYgA,40.72191,-73.98666,MN27,nta-mn27,True,True
IBTfNZ5CLTWA-IwkhU0c2Q,40.71795132779453,-73.98823709166116,MN27,nta-mn27,True,True
kBIbwJ0hTzSqZ9Crv5e6FQ,40.7451222,-73.9783443,MN20,nta-mn20,True,True
g3jNtkQZVZrrC823oBxdtg,40.72775191650899,-73.99364805910942,MN23,nta-mn23,True,True
s5N-w7EPY3DA68id5qycyA,40.745546,-73.9889515,MN17,mn-midtown-e,True,True
mMuAsPSy2T56j0ENSTPL9w,40.7337897786475,-73.9896078601189,MN22,mn-nyu-wash-sq,True,True
X8ZS-dgiMIJvhwf9SaDnjw,40.71735,-73.99457,MN27,nta-mn27,True,True
W87C7jAakZL1GkV5kzb5XA,40.72229,-73.99189,MN27,nta-mn27,True,True
bjhkIWXmGnpGDpmmDxZhMA,40.724243,-73.978924,MN28,nta-mn28,True,True
PdzL9svqapSqH4o8bF86Pw,40.7227225423661,-73.9866224576721,MN22,mn-nyu-wash-sq,True,True
CpsnurlPqkUBWwqO69xS7A,40.73633,-73.98519,MN21,mn-chelsea,True,True
vwgLem_9f5zJUXI_c0gM8w,40.7251055040693,-73.9949115604255,MN23,nta-mn23,True,True
wnGkd6omH72ie78b3Jl1Cg,40.741587461032445,-73.9902674,MN13,nta-mn13,True,True
73Tbzd59x8D1Iydxb2eWMA,40.73116,-73.9919,MN23,nta-mn23,True,True
egDEaHpDumYHzRUZ8JBU-w,40.73369,-73.99316,MN23,nta-mn23,True,True
amS9c-dALApX9xYotlXmwg,40.7371549055471,-73.9896227391479,MN13,nta-mn13,True,True
PYq9Px6F7YKjQdgX9eAIWA,40.729012678360455,-73.9945259,MN23,nta-mn23,True,True
33WOD13M96fLh06VxzRHNQ,40.72455275956101,-73.99100819717154,MN22,mn-nyu-wash-sq,True,True
-uFZBf1W94vyDQqqWXWdHw,40.7362315,-73.9887517,MN21,mn-chelsea,True,True
HdHT_9doAtEO02YErevNCw,40.72073719828606,-73.98199235168515,MN28,nta-mn28,True,True
8F81LrdFm6P5kkFpsw0n0w,40.7217399,-73.98739,MN27,nta-mn27,True,True
vsnQAmG3j9h31M8NlGEGYw,40.74045,-73.98175,MN20,nta-mn20,True,True
_7BGw3YFNOTzP1Www3zB7g,40.7210905,-73.9840446,MN27,nta-mn27,True,True
qa8OUhoOiOmCYbAAQAj1cA,40.72914,-73.98367,MN22,mn-nyu-wash-sq,True,True
zjQSHwU-raZZfuJ6KaVuZA,40.73479316022785,-73.98587756147751,MN21,mn-chelsea,True,True
SNhDVaf_n7VDZcfry8mYdA,40.72939,-73.9889199,MN22,mn-nyu-wash-sq,True,True
xd_8cHyPO8sjIV8JMojHnw,40.7333221435547,-73.9865036010742,MN21,mn-chelsea,True,True
jQjQHNAM8xXB73kFkfg9kA,40.72301,-73.98605,MN22,mn-nyu-wash-sq,True,True
_hEfuDthNKUPSfIoGwobgw,40.7180959,-73.9858643,MN28,nta-mn28,True,True
jpw7iGUzsj_AECKt351X8w,40.7199624,-73.9885666,MN27,nta-mn27,True,True
B55Ocx5RBWxo6AGSucYSIA,40.74435,-73.98778,MN13,nta-mn13,True,True
B3_K2kUVbYOU0VaLcj_LTw,40.73902,-73.99065,MN13,nta-mn13,True,True
WLl0nKeWBksVM5SkKKuLpg,40.72694509999999,-73.98316,MN22,mn-nyu-wash-sq,True,True
J9pgjC191T-odCmTAG-grQ,40.72504,-73.98917,MN22,mn-nyu-wash-sq,True,True
PjF1dqCskf3T8jH2gA66JA,40.73102,-73.99373,MN23,nta-mn23,True,True
pwarWuPn7Aw_il-epzJEgg,40.72658,-73.98682,MN22,mn-nyu-wash-sq,True,True
Wu9nIkbHYsMZJGbgCug_Aw,40.7292037766302,-73.9838577,MN22,mn-nyu-wash-sq,True,True
Xkob8TCzVGEFkYrd69E8lA,40.7236990004177,-73.9918574064802,MN27,nta-mn27,True,True
bRPq-Nmct5bOuOtsu8fC7Q,40.730212,-73.983724,MN22,mn-nyu-wash-sq,True,True
VhTbQ_BN9yxbSCaIEWGAzQ,40.719695,-73.9884599067734,MN27,nta-mn27,True,True
7C-dTImAXMADzitBcBnE-g,40.743022,-73.996079,MN13,nta-mn13,True,True
a7BC1doUjNDqrqTaAMmfZg,40.7257318645125,-73.9946338116395,MN23,nta-mn23,True,True
oOGuOHM6p5mNSKXPQUp48Q,40.731802,-73.989112,MN22,mn-nyu-wash-sq,True,True
wfhMIiMh2A2psCGONOVSlg,40.732072,-73.988074,MN22,mn-nyu-wash-sq,True,True
Tx3pJnxQo00twdxjvjc8Ow,40.7401285,-73.9855201,MN21,mn-chelsea,True,True
7DUPGtHqVZHJ3yIufbWLsg,40.72683869999999,-73.98765999999999,MN22,mn-nyu-wash-sq,True,True
V7lXZKBDzScDeGB8JmnzSA,40.722208,-73.987433,MN27,nta-mn27,True,True
tE20h_-KIOMqp72zKZ0-iA,40.744534,-73.99556,MN13,nta-mn13,True,True
U9BX6bMvXHk8umBYnS3Dog,40.7336815475083,-73.9897049423153,MN22,mn-nyu-wash-sq,True,True
RhOnXRbQ5OXONTLdjQci6g,40.74490108858555,-73.9811604,MN20,nta-mn20,True,True
71dq7BIU-5W0YKqWuuqdkQ,40.71937963445847,-73.98511200342833,MN27,nta-mn27,True,True
9tPXq7uSvo1hh_-bCCJNdA,40.719778,-73.988775,MN27,nta-mn27,True,True
GjAHO7PA-3Sxg1lkGza4sQ,40.7459112,-73.9936086,MN17,mn-midtown-e,True,True
kdtiVyJPqkIwHgJ56Jb4Qg,40.71995858081244,-73.99329662680286,MN27,nta-mn27,True,True
XQtuBAL97Cry6iIYJWLVEA,40.73997139999999,-73.98532472209013,MN21,mn-chelsea,True,True
pWywDImlX0n_XKPNg0Bizg,40.72465374675448,-73.98170381815524,MN22,mn-nyu-wash-sq,True,True
LvxlV5uO-4Eqd8qtkEDm-w,40.72802,-73.9866,MN22,mn-nyu-wash-sq,True,True
HfJhenvKDi-ds8SUJFwrLg,40.7292063820076,-73.9844848239426,MN22,mn-nyu-wash-sq,True,True
5dyFdzcYr_GNem5BFApeeg,40.7236791883236,-73.98797429999999,MN22,mn-nyu-wash-sq,True,True
f_cPl8sxSbVxdEivg0DAFw,40.72866,-73.988487,MN22,mn-nyu-wash-sq,True,True
jhFqmhHRDf7TZcITsKntJA,40.730397,-73.9861,MN22,mn-nyu-wash-sq,True,True
11mYdsop_BTZz1uCES4OVw,40.73317,-73.99326,MN23,nta-mn23,True,True
aebGkiWu9-tx_ofSitzldA,40.7223111555574,-73.9971270366334,MN24,nta-mn24,True,True
VSvSIcbr1GxoL0469ulugA,40.720303,-73.993141,MN27,nta-mn27,True,True
T8WfkzuVi96qCpj1tWjlxw,40.7345,-73.9919,MN23,nta-mn23,True,True
VtJd1l64kqUUyWacwK0J2Q,40.729431,-73.984541,MN22,mn-nyu-wash-sq,True,True
24KCd7A5bbS7-CAjmJn-Sg,40.73316,-73.98963,MN22,mn-nyu-wash-sq,True,True
dzI6MzwKbrhJN5dEeUbX0w,40.73928,-73.99605,MN13,nta-mn13,True,True
E1el5ybKlOgybpvoknc40g,40.740066,-73.98874,MN13,nta-mn13,True,True
lIXVm16VchbDXOf7v4hxMA,40.7424,-73.98237,MN21,mn-chelsea,True,True
VMugGjWqmOfCXnYv_7aFWw,40.73543046329202,-73.99798453295229,MN23,nta-mn23,True,True
EgkXdKHFiFuliLqpzqlvDw,40.72515067803947,-73.9874335,MN22,mn-nyu-wash-sq,True,True
vbvtWBbO3Q-Q15w7aHxgVg,40.7342670594805,-73.9910549187747,MN23,nta-mn23,True,True
yAlIuy3M3Fu4MImYQ7q_Fw,40.7309286639192,-73.9891720831899,MN22,mn-nyu-wash-sq,True,True
k15PHob1CXL86JZnyoIA5w,40.7336204324471,-73.98851062944581,MN22,mn-nyu-wash-sq,True,True
FS0PevWD7LHUkxAJDKrA7A,40.72896,-73.98454,MN22,mn-nyu-wash-sq,True,True
noBCTbD1Ylf5QR7PXy-rkA,40.7232289034083,-73.9879441220901,MN22,mn-nyu-wash-sq,True,True
FizBsTIAJwNrImIG1mPDcg,40.73687872208401,-73.99076297177562,MN13,nta-mn13,True,True
TdAjlHUnsMyFsJheue8aRQ,40.74148,-73.97864,MN20,nta-mn20,True,True
dMrF98GlFYIPKYY5NVZHbw,40.72616860405591,-73.99166331504985,MN22,mn-nyu-wash-sq,True,True
LUkFq8qRNokJvD1iCMRvLQ,40.7316,-73.98812,MN22,mn-nyu-wash-sq,True,True
vfYhEpp0x-DrNjC6GSJjPQ,40.73216,-73.983877,MN21,mn-chelsea,True,True
OaLbgr9ardChJ90u16Ik9g,40.72602,-73.98393,MN22,mn-nyu-wash-sq,True,True
Rk6TXh7nINbzJoGtI2C5cA,40.72739,-73.97978,MN22,mn-nyu-wash-sq,True,True
24XpZ4ARfNh72Otf1WYuKw,40.7400284,-73.9762497,MN20,nta-mn20,True,True
WLJ7UMFlanzdeZZ1Fswn0w,40.722606,-73.983291,MN22,mn-nyu-wash-sq,True,True
gG0pitVnSaUMGbEL3boF0g,40.721196,-73.987118,MN27,nta-mn27,True,True
57B4MYJiEjEKeY2I4c5c0w,40.7325992907165,-73.95777996715125,BK76,nta-bk76,True,True
JdXqygDw4yXQcy5lw9VI4A,40.718325,-73.957506,BK73,bk-williamsburg,True,True
1Tju7_3JhYLDb2cihQPpqA,40.72837,-73.953155,BK76,nta-bk76,True,True
BODtGPQP__QyMMI7zWvtTA,40.71745,-73.95614,BK73,bk-williamsburg,True,True
lzUkaMCuxYWR1cL_q3ElsQ,40.72306231482197,-73.9452860947833,BK76,nta-bk76,True,True
NUaCm6aK0cyVU0lE8NpqWQ,40.73321613831765,-73.9518483,BK76,nta-bk76,True,True
Ju_13Guch39cTGnNU_GcVQ,40.737839895107086,-73.95635759999999,BK76,nta-bk76,True,True
dBzireL_uoSWdIgLCoVnDQ,40.73047395307237,-73.95341366529465,BK76,nta-bk76,True,True
U2EvUcS9KtXDv_Yw3cugiw,40.7268966108951,-73.95740360609793,BK76,nta-bk76,True,True
6P63qJIwXHdEXFW_AdnYyw,40.71718759769972,-73.95789959999999,BK73,bk-williamsburg,True,True
ppJR1nwCF3TcNJLx4clUwQ,40.71768591930447,-73.95770759999999,BK73,bk-williamsburg,True,True
iCXLRn3NAF5e5qtrMpLcUw,40.71829,-73.95761,BK73,bk-williamsburg,True,True
diiUjS6uHvbQRoiWOGKXsA,40.71913964537471,-73.95284072719873,BK73,bk-williamsburg,True,True
o1odYIRiARdSTRsRI776Fg,40.733572,-73.955208,BK76,nta-bk76,True,True
4Hxhgx2AufLIuhrqyz_7IA,40.743321,-73.959023,QN31,nta-qn31,True,True
s4SkknROogeSTd0QYATokA,40.727448,-73.951008,BK76,nta-bk76,True,True
sQ_L8O9WMU4apxSTVa9JKg,40.7332729,-73.9550299,BK76,nta-bk76,True,True
lT0xsTDpKit5XV_7lOqJrg,40.724924,-73.951291,BK76,nta-bk76,True,True
AfZPx4piTmg9dqZpYgYTgg,40.7243431,-73.9484718,BK76,nta-bk76,True,True
mIu57xaIdAQLEY17N6HpKg,40.721622,-73.95803889999999,BK73,bk-williamsburg,True,True
CpLOvayeFpDzC8oRx6Dc1w,40.71731,-73.95814,BK73,bk-williamsburg,True,True
