id,name,categories,rating,review_count,price,latitude,longitude,is_closed,search_term,anchor_name
VIsHOICs7SWE-oj3jjHImg,Panera Bread - Emergency Room Entrance,"Sandwiches, Salad, Soup",1.7,6,,40.73873803775075,-73.9748560987841,False,halal,grid_r08_c10
tAk3plscJwQM850_urnhJA,Nassau Finest Deli,"Delis, Salad",3.7,13,$,40.7254890746247,-73.9459329843521,False,halal,grid_r08_c10
xWeE46jsrtzmCKGebSeT9A,The Whiskey Brooklyn,"American, Whiskey Bars",3.5,661,$$,40.7210141970542,-73.9569997787476,False,halal,grid_r08_c10
A_LgiRnAhJTsAS1fT2L42g,Central Deli 1,"Delis, Juice Bars & Smoothies, Halal",0.0,0,$,40.7414442546973,-73.9784949297154,False,halal,grid_r08_c10
2kvKew-I6h7ItdNBn7TxDw,Plant Based Halal Cart,"Salad, Food Delivery Services, Halal",1.0,1,,40.745145632560586,-73.97829927612284,False,halal,grid_r08_c10
bBJ9Ak-0HZ7Y3MohaLOIyQ,Halal Munchies,"Halal, Mediterranean, Fast Food",3.7,17,,40.74428657449765,-73.93106549978256,False,halal,grid_r08_c11
uKxYiV2xoO1AUGUAakAfDQ,Kora,"Filipino, Donuts, Desserts",4.6,284,$$,40.741883,-73.919443,False,halal,grid_r08_c11
eW7kDF_1PT0CBbKA0sjLfA,Souk Al Shater,"Lebanese, Falafel",4.5,285,$,40.743817,-73.92116,False,halal,grid_r08_c11
hdmEfmL3J-QYcEnNkZV_4Q,The Kasbah Café,"Coffee & Tea, Breakfast & Brunch, African",5.0,48,,40.738993,-73.926683,False,halal,grid_r08_c11
CypNLOSll5QOSeytI7vYQg,Shah's Halal Food,"Halal, Food Trucks",4.4,37,$,40.7419122977856,-73.9195425573355,False,halal,grid_r08_c11
Dhg6I64O3ZR2SbEKGUJ6NQ,Doner Haus,"Halal, German, Turkish",4.8,6,,40.74243708943939,-73.9191635509249,False,halal,grid_r08_c11
lN5tiN-4eBNeh8F0zcI6Hw,Fuyu Ramen,"Poke, Ramen",4.5,257,$$,40.7433998,-73.91802142484273,False,halal,grid_r08_c11
J0vr8Jpe9t7UgoybpbgkFQ,Bajeko Sekuwa,Himalayan/Nepalese,4.3,163,$$,40.7431256,-73.9209581,False,halal,grid_r08_c11
4fQuriJ0mFzzG6RE1cRV5A,Halal Kitchen,"Chinese, Halal",3.1,41,$,40.74051,-73.92241,False,halal,grid_r08_c11
T8WDcV3eb31Lu26aFdgXGA,Mando Halal Food,"Halal, Food Stands",4.7,35,$,40.7446615,-73.9357911,False,halal,grid_r08_c11
673uOj9BEO27yC4L12jQYQ,Shah's Halal Food,"Halal, Middle Eastern, Sandwiches",4.5,10,,40.7403463,-73.92283230000001,False,halal,grid_r08_c11
RhjdjiI58fpIVHxR-denpw,The Broski Grill,"Halal, Burgers",4.9,16,,40.744519,-73.910777,False,halal,grid_r08_c11
joIA9FVmV8BlyQRy-M9swA,Halal Desi Habibi,"Halal, Delis, Breakfast & Brunch",5.0,2,,40.74477548612072,-73.9097520285302,False,halal,grid_r08_c11
m-t0795rAIctj_pEy30pmg,Habiba B&B Halal Food Truck,"Food Trucks, Halal",4.3,55,$,40.7433249,-73.9186659,False,halal,grid_r08_c11
DjyZd1H1X3BZBD9OPXpuUQ,Mom's Momo,"Himalayan/Nepalese, Food Trucks, Halal",4.0,2,,40.74323,-73.92059,False,halal,grid_r08_c11
kawmpvfSzhDAy9pk8n3MxQ,The Haab,"Mexican, Breakfast & Brunch, Latin American",4.2,206,$$,40.73900781214698,-73.91781709779413,False,halal,grid_r08_c11
SKVnI_HkcaZZOZsPEIBSlw,Eat Real Halal,"Halal, Food Trucks",4.1,8,,40.742926,-73.935132,False,halal,grid_r08_c11
yeG968SwcHavk5EkD6rFYQ,Good Eats Grill,"Halal, Food Trucks, Falafel",4.0,1,,40.744604,-73.920272,False,halal,grid_r08_c11
UlyEK3DKUb-X5V-VV0Mr0g,Mediterranean Halal Food,"Food Trucks, Halal, Mediterranean",5.0,5,,40.74355141607233,-73.92336224110454,False,halal,grid_r08_c11
aGzAT0zHj7zmlj0rJO8Jkw,Bolivian Llama Party,Latin American,4.6,310,,40.73936,-73.9207457005978,False,halal,grid_r08_c11
JnjmCHUQBEfpF7vSKnxU7g,Sunnyside Pizza,Pizza,4.1,492,$,40.7438380472824,-73.9241266284942,False,halal,grid_r08_c11
I8X2NYRYHdWrGrxIHZFJ5A,Tangra Asian Fusion Cuisine,"Halal, Indian, Asian Fusion",2.9,313,$$,40.744285,-73.924903,False,halal,grid_r08_c11
E1fFQqXuO2Ido9hGDmTbDg,Good Luck Chinese Restaurant,Chinese,3.9,17,$,40.7392043166647,-73.9197625899353,False,halal,grid_r08_c11
hfCU-GH8GP6vjAknXUyhKQ,Cardamom Indian cuisine,Indian,4.5,322,$$,40.743884,-73.921213,False,halal,grid_r08_c11
-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,Tacos,4.3,465,$,40.7408825848415,-73.91784925367881,False,halal,grid_r08_c11
VNFj-sw3UZuvTTSOGkW30w,Celtic Deli,"Delis, Juice Bars & Smoothies, Breakfast & Brunch",4.1,14,,40.73946358908229,-73.92206279999999,False,halal,grid_r08_c11
-6yamijCjBJfJiP8wrAfdw,New Castle Deli and Grill,"Sandwiches, Juice Bars & Smoothies, Burgers",4.0,7,,40.7435734,-73.9248404,False,halal,grid_r08_c11
8gmRUYZIcfmWl0pFB60tpA,Tacos El Vagabundo,"Mexican, Food Trucks",4.3,95,$,40.743616803586285,-73.92341027976228,False,halal,grid_r08_c11
e03tT0hH6qU-_dR8pwFa0Q,Mr Wonton,"Chinese, Seafood, Salad",3.0,64,$,40.7436221,-73.92000673170276,False,halal,grid_r08_c11
daYd9YFIwdc83ZcdkjCdqA,Potala Fresh Momo,"Himalayan/Nepalese, Food Stands",3.0,6,$,40.7413662,-73.9209563,False,halal,grid_r08_c11
vPwIQQOWWIIoR6BHrp7mUA,Quesadillas Jazz,"Mexican, Food Stands",4.0,1,,40.74315,-73.918525,False,halal,grid_r08_c11
C_-TaEmpsBX2Uh6KQAXujw,Tangra,"Chinese, Halal, Asian Fusion",0.0,0,,40.74422424498161,-73.92493043080994,False,halal,grid_r08_c11
jLYloXCUJzJJhIYc2Wx8-A,Wendy's,"Fast Food, Burgers",1.9,95,$,40.7428162,-73.9200369,False,halal,grid_r08_c11
XODbIw3e7tLkZrdOnsaofA,Affy’s Grill,"Halal, Burgers, Steakhouses",3.6,32,,40.727307,-73.893483,False,halal,grid_r08_c12
8_hNKM0rw4O_3y4UkOhfUA,Fevy's Chicken,"Korean, Chicken Shop",4.6,74,,40.72986244235483,-73.8877734,False,halal,grid_r08_c12
RQic4NVDNhCwJRCK-Rgp0w,Halal Kitchen,"Chinese, Halal",3.2,63,$,40.727802,-73.891651,False,halal,grid_r08_c12
fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,Thai,4.1,1473,$$,40.74344034310768,-73.88762803704094,False,halal,grid_r08_c12
dJdIEYv56jTBkU6hAnSypw,Awang Kitchen,Indonesian,4.2,248,$$,40.737416,-73.879078,False,halal,grid_r08_c12
ejuFKvSfGl0JMZO9yzSXNw,Louie's Pizza,"Italian, Pizza",4.6,631,$,40.74600424769782,-73.88356062541311,False,halal,grid_r08_c12
HQVM972eVta9ufVz7uh_eg,Food Time Halal,"Street Vendors, Halal, Food Stands",4.2,6,$,40.7440058,-73.8851412,False,halal,grid_r08_c12
3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,"Chinese, Noodles",4.0,666,$$,40.74111,-73.87977,False,halal,grid_r08_c12
e_-1xBXVKw6STdyprMaBoQ,Pakshala Restaurant & Grill,"Halal, Indian, Mediterranean",3.8,13,,40.74299476436046,-73.88344529999999,False,halal,grid_r08_c12
ev9PmXZ06W4Vfqp6TVC4gQ,Woodside Cafe,"Coffee & Tea, New American, Irish",3.0,128,$$,40.7448083,-73.9039082,False,halal,grid_r08_c12
JlFbaMbMzsu7FA307mUIqg,JoJu,"Coffee & Tea, Vietnamese, Sandwiches",4.4,1973,$$,40.7407051700423,-73.8793501821476,False,halal,grid_r08_c12
qy2S_akh9RjSAktwUKf1-g,Jollibee,"Fast Food, Chicken Shop",3.4,755,$$,40.74610107771493,-73.90120091263105,False,halal,grid_r08_c12
-VDu7XOxIHlL0ynX6vEarw,Lili Chinese Restaurants,Chinese,3.0,24,$,40.73313,-73.88375,False,halal,grid_r08_c12
yCJHIM-PWl54K53ACOpoNg,Hug Esan,Thai,4.5,298,$$,40.7436465,-73.8873753,False,halal,grid_r08_c12
PgamFwM-ZD88CbTBvOhJqw,Kennedy Fried Chicken,"Salad, Chicken Wings, Sandwiches",2.6,47,$,40.7457263856082,-73.9035525144888,False,halal,grid_r08_c12
2ZBEE_MJeRdLD1NLiNTnCQ,Thailand's Center Point,"Thai, Seafood",4.1,227,$$,40.745704,-73.900993,False,halal,grid_r08_c12
m2_ZNFos5ugAwe8ft8eaEw,Eim Khao Mun Kai Elmhurst,"Thai, Hainan, Chicken Shop",4.2,569,$$,40.7429414097644,-73.8832733356575,False,halal,grid_r08_c12
tS4aiWBYgzlqKX898jr3_w,Shun Wang,"Barbeque, Cantonese",3.7,233,$,40.7431373596191,-73.8830413818359,False,halal,grid_r08_c12
a5H9p1B6m6WPVjakPylvdA,Spicy Shallot,"Thai, Japanese, Bars",3.8,819,$$,40.7437053273707,-73.8878916857991,False,halal,grid_r08_c12
51aARsa3-6P-ur6mAcBDYw,Andy Shish Kabob,"Food Stands, Chinese",4.3,3,$,40.7412816492402,-73.8801150134641,False,halal,grid_r08_c12
gwjc9sDpdzi2yAChOm4QbQ,Bengali Cuisine,"Halal, Indian, Bangladeshi",0.0,0,,40.74151992797851,-73.90632629394531,False,halal,grid_r08_c12
j0h-Ed4WTy24lhwbkk5e6A,Daro's Pizza & Chicken,Pizza,3.2,45,$,40.7462596,-73.8967588,False,halal,grid_r08_c12
B5LRDE8nfGBQDVQRkkRJJA,Crown Fried Chicken,"Chicken Wings, Fast Food",0.0,0,,40.7455482,-73.9050522,False,halal,grid_r08_c12
Jqn6agm8Lylrz6ajV7ib3Q,SK Halal Food,"Halal, Breakfast & Brunch, Bagels",0.0,0,,40.742209110253384,-73.89553609993006,False,halal,grid_r08_c12
j5lcD_3axjQoq3FWxrXnLw,KING TUT Eat like a king,"Halal, Food Trucks, Sandwiches",0.0,0,,40.745093571913976,-73.88577970204014,False,halal,grid_r08_c12
IKHp6OLsPGXl-gXzVJg-ZA,Essa Halal,"Halal, Food Trucks, Sandwiches",0.0,0,,40.739268,-73.879555,False,halal,grid_r08_c12
ZE4NM0h9T_sbfuV4nq8pSg,Uyghur Lagman House,"Halal, Chinese, Kebab",4.6,47,,40.72658335332011,-73.8708888255484,False,halal,grid_r08_c13
dzeyJKd4ju2lGF85oXVdUQ,Halal Eats,"Falafel, Halal, Fast Food",3.9,59,,40.734824,-73.873406,False,halal,grid_r08_c13
rIk4_cVWtijCso6EBUSbyw,Fogo de Chão,"Brazilian, Seafood, Steakhouses",4.1,451,$$$,40.73446467744242,-73.86750762809763,False,halal,grid_r08_c13
1ubEg-rrSE8IWXl6lJzIGw,Nur Thai,Thai,3.9,686,$$,40.7235516378586,-73.868817789544,False,halal,grid_r08_c13
lGLeaVcg7U4tOfJFhVqGng,Sumatera Restaurant NYC,"Indonesian, Halal",4.5,234,$$,40.7419,-73.87838,False,halal,grid_r08_c13
B5L15EOQGIbZYiLa56URmQ,Dave's Hot Chicken,"Chicken Shop, Halal, Fast Food",3.8,4,,40.73452440479109,-73.86853994171065,False,halal,grid_r08_c13
My17Ud2T_tXy_9ND9aezpQ,Black Sea Fish & Grill,"Mediterranean, Turkish, Seafood",4.1,435,$$$,40.7301,-73.863538,False,halal,grid_r08_c13
sVJvv6u3vXStXZ_-iWhEGg,4 Seasons Halal Gril,Middle Eastern,0.0,0,,40.7293,-73.8632,False,halal,grid_r08_c13
F4h-me4JUd-M-9K6DypMYQ,Peri Peri Original,"Chicken Shop, American, Wraps",4.5,13,,40.73045325795751,-73.86408161893098,False,halal,grid_r08_c13
A0GVSLdYCEIr-yLZnqhJkg,Marani,"Mediterranean, Kosher, Georgian",4.5,314,$$,40.731202,-73.859833,False,halal,grid_r08_c13
rIQNxw1JhrMZ1vpDBUVs1Q,4 Seasons Halal Truck,"Halal, Greek, Food Trucks",5.0,4,,40.7302797,-73.86217839999999,False,halal,grid_r08_c13
1bDs2GYnlu1sYDOkPwV_Zg,Old Sport Food,"Noodles, Halal, Uzbek",4.3,50,,40.724149,-73.855382,False,halal,grid_r08_c13
tfgT9QVKobG4I6sKouSGGg,Sezam,"Middle Eastern, Kosher",4.5,14,,40.7295382777905,-73.86161061453326,False,halal,grid_r08_c13
OCff3qY1w-kByKfaUEYLjg,Castle Chicken,"Fast Food, Chicken Wings, Chicken Shop",3.3,63,,40.7372474,-73.8770402,False,halal,grid_r08_c13
ZiIr9QWrETxrVkP6NdwdXQ,Nisars Halal Cart,Halal,4.8,27,$,40.73312238376368,-73.84946140001566,False,halal,grid_r08_c13
68-oBuUq7Xoj19uif3mhlA,5M halal,"Halal, Food Trucks",4.0,3,,40.7348129,-73.86449340000001,False,halal,grid_r08_c13
LhrHDEamaVqfD7D9V7x9Iw,Registan Kitchen,"Uzbek, Halal",4.0,1,,40.7322771,-73.85715590793623,False,halal,grid_r08_c13
0BcydXe2sU0aPwSRAq3zgw,Asian Taste 86,"Halal, Indonesian",4.1,130,$$,40.741762,-73.878628,False,halal,grid_r08_c13
_llUDcpoZvywxw90E4Sghg,Shah's Halal Food,"Halal, Middle Eastern",3.5,25,,40.73717,-73.87709,False,halal,grid_r08_c13
2UcFyzsiqtQ0fwekyXh9Vg,Queens Center Halal Carts,"Halal, Food Stands",3.3,9,$,40.73367,-73.87013,False,halal,grid_r08_c13
6ueCWq6Q6DKHXjMRb9bLVg,Shah's Halal Food,"Halal, Fast Food, Middle Eastern",3.7,7,,40.737009395241515,-73.87728758553314,False,halal,grid_r08_c13
KjLccGWsq7DmEz-ZFZQ5fA,Crazy Meat NYC,"Fast Food, Kosher, Sandwiches",3.8,4,,40.731883,-73.848715,False,halal,grid_r08_c13
xWDk1Wymzd_-LRrDvpZAFg,Gyro Grill,"Greek, Mediterranean",3.7,276,$$,40.7241691,-73.86955514815628,False,halal,grid_r08_c13
hxI37DW6ccVHAfeZHNZdhQ,Ansor Halal,"Uzbek, Halal",0.0,0,,40.72901226256931,-73.86343996971846,False,halal,grid_r08_c13
UBJURdoN6vdgeWaiyDZsbg,Burger Spot,"Burgers, Kosher, Comfort Food",3.9,34,,40.7322016,-73.8490401,False,halal,grid_r08_c13
u5A6jtnRoqrYqmqpw8Ks5w,Tutu's Halal Kitchen,Halal,3.0,1,,40.734264,-73.8686757,False,halal,grid_r08_c13
yh5r31lOitnlZKs7tOksRw,Smokey Chick,"Chicken Wings, Burgers, Halal",3.2,19,,40.7264,-73.85139,False,halal,grid_r08_c13
w3DiZbqZaCARXG3AsZ0Saw,Art Of Grill,"Kosher, Mediterranean, Steakhouses",4.0,22,,40.729832669882455,-73.8606600167723,False,halal,grid_r08_c13
SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"Kosher, Russian, Uzbek",3.9,319,$$,40.7275992341691,-73.8640816882253,False,halal,grid_r08_c13
I9n187ZkrpBEXZz91PyCHw,Marakand,"Kebab, Uzbek",3.8,45,,40.727038,-73.855084,False,halal,grid_r08_c13
vubOvDbIfOMx8z5ueBj9Bw,Haifa Restaurant,Kosher,5.0,4,,40.7289298,-73.8634311,False,halal,grid_r08_c13
5RCrpBnI_3UdabG1lieknA,Tandoori Food & Bakery,"Kosher, Uzbek",3.8,78,$$,40.7325468388103,-73.8561887462805,False,halal,grid_r08_c13
12rwCizKQ_a44MTBogqNXw,Omar’s Halal Food,"Halal, Food Trucks, Kebab",2.6,8,$,40.7429886,-73.8830032,False,halal,grid_r08_c13
GWyQitBVsPgwat_dklASoA,Eaterniti ,"Burmese, Salad, Noodles",4.8,24,,40.733931702741835,-73.8734542116567,False,halal,grid_r08_c13
zv3QIA-xGfegH9EGpxgriQ,Tasty & Co,"Bakeries, Chinese, Coffee & Tea",3.7,110,$,40.7293015,-73.8631973,False,halal,grid_r08_c13
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,"Chinese, Indian, Seafood",3.7,365,$$,40.736536,-73.878328,False,halal,grid_r08_c13
fQw2GlDqPgAZYn948BAxiw,Taco Place,Tex-Mex,3.6,66,$,40.72892,-73.86344,False,halal,grid_r08_c13
LuLMfTnGtiz6U87orjXOPA,Rokhat Kosher Bakery,"Kosher, Bakeries",4.2,28,$,40.7258422,-73.8594798,False,halal,grid_r08_c13
hGt7GX5BPmsGkPuySt9UIA,Prestige,Kosher,3.7,3,,40.7271548485155,-73.8646486401558,False,halal,grid_r08_c13
1INHbSXoe7chA_8rnrQ_jg,Fortune,"Chinese, Kosher",3.2,13,,40.726106,-73.865279,False,halal,grid_r08_c13
EWEFEEsxHJ78d5Retd_jMw,M S Halal Food,"Food Trucks, Halal",0.0,0,,40.73136,-73.86208,False,halal,grid_r08_c13
S4SzD0dzdzNO7FW8JM0dkQ,Mezze,"Mediterranean, Pizza, Kosher",4.0,139,,40.726435,-73.853431,False,halal,grid_r08_c13
9KZ_e_b21KUK2Pi3OmqohA,NY Indonesian Food Bazaar,"Indonesian, Pop-Up Restaurants",4.5,6,,40.740094754565,-73.87799442883664,False,halal,grid_r08_c13
TJhgvNJuAzmyYzaMyMnN0Q,Village Grill,"Greek, American",4.0,206,$$,40.71745,-73.85674,False,halal,grid_r08_c13
SJjKukNGNdc6LPI96b1DYQ,Best Pizza & Chicken,"Pizza, Chicken Wings, American",3.0,3,,40.73246,-73.85659,False,halal,grid_r08_c13
ww-R8xbG54oHgsMpYJ9UNA,Asian Halal Kitchen,"Asian Fusion, Halal, Burgers",3.0,1,,40.74148,-73.87479,False,halal,grid_r08_c13
yWvArw42GlQxLdkPYzO6Hw,Aaron's Kosher Gourmet Emporium & Prime Meats,"Meat Shops, Kosher, Caterers",4.2,34,$$,40.72402,-73.86948,False,halal,grid_r08_c13
BbzVXf9Kso5Lam2OzUeE6g,ChoSen Garden,"Chinese, Kosher",3.4,120,$$,40.73190221764431,-73.84882117939247,False,halal,grid_r08_c13
GFzGPU82PvdnCBBz0jFmSA,Nadezhda Restaurant,"Kosher, Russian, Afghan",3.6,41,$$,40.7327028682273,-73.8495482395547,False,halal,grid_r08_c13
ErTpSfwsU89fQ-Qod_c_RA,Haven Grill & Sushi Dushanbe,"Kosher, Desserts, Sushi Bars",1.0,2,,40.721807,-73.86738,False,halal,grid_r08_c13
OYeIasyGnl8DL8zgYVW3ow,Stix Kosher Restaurant,"Kosher, Middle Eastern, Uzbek",4.1,274,$$,40.72663264284913,-73.85166508090678,False,halal,grid_r08_c13
8LoTjd9k3V7a9lCLc3xhCw,Nuthin' Left Deli & Grocery,"Delis, Grocery",4.4,8,$,40.739226,-73.871358,False,halal,grid_r08_c13
sCzOiPDxMtLV8mP7MC92gQ,Le Chaim,Kosher,0.0,0,,40.72906,-73.86319,False,halal,grid_r08_c13
HygCKfQcUKuTD0gAyvfbTQ,Knish Nosh,Kosher,3.9,145,$$,40.7270122,-73.85493881432538,False,halal,grid_r08_c13
a2-uV3CwLBvPpdvmfwJXbA,Valley Glatt,"Butcher, Kosher, Bakeries",0.0,0,,40.728854,-73.860054,False,halal,grid_r08_c13
gMVzmOZUASWE1ewiJcG6LA,5 M Halal kebab,"Halal, Falafel, Kebab",0.0,0,,40.73787,-73.86285,False,halal,grid_r08_c13
S95sZBrBAX4Dbtr1LzTV-Q,Empire Halal Platter,"Halal, Food Trucks",0.0,0,,40.73663416064115,-73.8576448,False,halal,grid_r08_c13
6dyKXqj3ih8qaZlgSMsXGw,Jerusalem Fresh Bagels,"Bagels, Breakfast & Brunch, Kosher",4.0,32,,40.7319475,-73.8492845,False,halal,grid_r08_c13
Yh2VtHjXK5NQ9t72GAcUrg,Lulu’s Pizza,"Pizza, Coffee & Tea, Cafes",3.8,16,,40.734025,-73.8691667,False,halal,grid_r08_c13
hNLfVfnhexy7qegeYY6tkQ,New Panda,"Chinese, Food Delivery Services",3.6,65,$,40.71745786818442,-73.8568154,False,halal,grid_r08_c13
cVrxQL6ac-_ZQ3zbOb7FIg,Rego Deli & Grill,"Juice Bars & Smoothies, Burgers, Delis",0.0,0,,40.72864180172179,-73.85489550000001,False,halal,grid_r08_c13
jaltLUsCUn_7psy_iSZ5fA,Salute,"Middle Eastern, Uzbek, Kosher",3.6,130,$$,40.7334193,-73.8496439,False,halal,grid_r08_c13
LdTaiycrLMQJ7GdBnQrhbg,Barkah halal Fried chicken and pizza,"Pizza, Chicken Wings, Halal",0.0,0,,40.74148,-73.87479,False,halal,grid_r08_c13
trAw3RgUySMZGb5Dh1CAEA,Barakah Fried Chicken,"Pizza, Chicken Wings, Indian",0.0,0,,40.74148,-73.87479,False,halal,grid_r08_c13
cM8Bg5Z3QsPYDFu2aufsCg,D'Angelo's Pizzeria,Pizza,3.0,170,$,40.73419208205902,-73.85007027874299,False,halal,grid_r08_c13
K_MhuPOn1R0l4pPZUmbW0A,Crown Fried Chicken,"Seafood, Halal, Pizza",3.0,2,,40.74148,-73.87479,False,halal,grid_r08_c13
AB8Gujd0ix_ckpQs6pKfBA,Mikihana Sushi,"Sushi Bars, Japanese, Kosher",3.5,76,$$$,40.726077,-73.8524145266815,False,halal,grid_r08_c13
wtG3SUnhH6rAzCh_fo_LLA,Longliving Centre Synagogue,Kosher,1.0,1,,40.7320343433362,-73.8569819665895,False,halal,grid_r08_c13
_gF8n8Jde8ZE0Btcq_IHWA,Red Delicious Deli Grocery,"Grocery, Delis",3.7,3,$,40.74423339396372,-73.8589667,False,halal,grid_r08_c13
BBPViF2nyVTJO5N8sjP0qw,Eilat,Kosher,0.0,0,,40.7294864,-73.8590359,False,halal,grid_r08_c13
U7aH5Sy4Z5QfEpzeccz56w,Pahal Zan,"Middle Eastern, Falafel, Kosher",4.2,363,$$,40.7197288162693,-73.8449875895475,False,halal,grid_r08_c14
jUkSkpxsJxiTa5C-H5pnyw,Tikka N Talk,"Indian, Halal, Breakfast & Brunch",4.2,179,$$,40.72097,-73.84639,False,halal,grid_r08_c14
bzWazLmV5qG4mX8kFjyobw,Sahara Halal Food Cart,"Halal, Street Vendors",3.8,78,$,40.721028007416805,-73.84395100674564,False,halal,grid_r08_c14
Qw3v8TwKBxpuZ9I27itPvg,OBA Mediterranean Gyro & Grill,"Mediterranean, Seafood, Sandwiches",3.6,548,$$,40.720615,-73.8456149,False,halal,grid_r08_c14
EfEHDvLsdHGpA3iThV9eIg,Gnocchi Bella,Italian,4.1,54,,40.718705,-73.841475,False,halal,grid_r08_c14
Zy5d15tFiaEEupCvHZ1c1w,Rafaelis Palace,"Mediterranean, Venues & Event Spaces, Kosher",4.1,15,,40.717838,-73.835159,False,halal,grid_r08_c14
wQxJkDpO3kOSBRSsRi3CaA,Jade Eatery And Lounge,"Asian Fusion, Sushi Bars, Cocktail Bars",3.4,997,$$,40.71896,-73.84519,False,halal,grid_r08_c14
YYUvrFhpG22sbP7RFRaxvQ,Grill Point,"Middle Eastern, Kosher, Mediterranean",3.8,260,$$,40.7297819256055,-73.8236096230523,False,halal,grid_r08_c14
MHuhN-URZQ22Anrpu6juhg,Main Bakhtar Halal Kabab,"Afghan, Halal, Kebab",3.7,145,$$,40.7334864923026,-73.8250243663788,False,halal,grid_r08_c14
OrKO0ALHRvJ9-bYiWZEjiQ,Smash House Burgers Queens,Burgers,3.9,11,,40.73017,-73.82378,False,halal,grid_r08_c14
GURmB4kTMLpG8AGjx52ILw,New Pinang South East Asian Cuisine,"Vietnamese, Seafood, Noodles",3.2,305,$$,40.7182146404843,-73.8372966119012,False,halal,grid_r08_c14
dbfFj6ENhWieONl7iWU_zw,Pink Forest,"Bubble Tea, Breakfast & Brunch, Coffee Roasteries",3.4,172,$$,40.7193406921021,-73.8424153243383,False,halal,grid_r08_c14
kdxde9ape1Drp9g4RecVZg,Smilie Halal Food,"Halal, Food Trucks",0.0,0,,40.720065,-73.845249,False,halal,grid_r08_c14
dT4fl34s1MQaLQARc5BSFw,Agora Taverna,"Greek, Seafood, Mediterranean",3.6,757,$$,40.721009372316,-73.846807820392,False,halal,grid_r08_c14
DdY8NOaXpaqznraUJozAlA,Great Wall Restaurant,Chinese,3.0,68,$,40.7238543,-73.8484396,False,halal,grid_r08_c14
TYuy9RpcssgpgL1lpTKkqw,Prince Tea House,"Desserts, Tea Rooms, Sandwiches",4.2,288,$$,40.7193245164424,-73.84554289999996,False,halal,grid_r08_c14
qTHuKtQermrP4ofuLIs6aw,Jamrock Jerk,"Caribbean, Street Vendors",3.6,39,$$,40.72007,-73.845243,False,halal,grid_r08_c14
sewCqd-hiNLv9sZ9vAzGIQ,Shake Shack Forest Hills,"Burgers, Fast Food, Ice Cream & Frozen Yogurt",3.6,314,$$,40.71969,-73.84397,False,halal,grid_r08_c14
2hPBnt2OkrvnbLTBlDgLpQ,88 Canteen,"Hong Kong Style Cafe, Custom Cakes",3.6,167,$,40.74402,-73.82608,False,halal,grid_r08_c14
wRqS1sMeXk06ga1fv2BykQ,Mama Kitchen,"Middle Eastern, Kosher, Moroccan",4.0,11,,40.73364,-73.82505,False,halal,grid_r08_c14
GoJHYCY0iSZYpYY4IMy3QA,Nyc Halal,"Food Delivery Services, Halal",0.0,0,,40.720924,-73.846114,False,halal,grid_r08_c14
h8RN_OM4BkfvjrA6UqSWEA,King Souvlaki,"Greek, Food Trucks",2.9,15,,40.72017816855065,-73.8447975,False,halal,grid_r08_c14
i55b5IU3r9zfekhICKRWMg,New Pizza Professor,"Pizza, Kosher",3.4,61,$,40.72993671991,-73.8240346312523,False,halal,grid_r08_c14
8Xc-LMj-LYjuAitmKS-FZw,Holy Schnitzel,"Kosher, Burgers, Sandwiches",3.3,90,$$,40.72601032876519,-73.82181720000001,False,halal,grid_r08_c14
6Qx8JSZyAu8AySHQYe-4MQ,Cafe Premiata,"Kosher, Mediterranean",4.0,18,,40.72627789183109,-73.82195459999994,False,halal,grid_r08_c14
35Yz3RBKUCN265PCazMA2w,Bravo Pizzeria & Restaurant,"Pizza, Italian, Kosher",3.0,38,,40.73042,-73.82407,False,halal,grid_r08_c14
phRE1Dktjl_WBq1l8I6NMQ,Naomi's Kosher Pizza & Israel Falafel,"Pizza, Falafel",4.1,134,$,40.7328413960292,-73.8252383640662,False,halal,grid_r08_c14
ttaDdemnVBVo6UiFB8BfLQ,Xhale,"Hookah Bars, Sandwiches",3.1,128,$$,40.720963376207,-73.8463130593299,False,halal,grid_r08_c14
VYx3pryDWUSJtKlyJTj5qA,Chipotle Mexican Grill,"Mexican, Fast Food",2.3,301,$$,40.72034292143083,-73.84593633148131,False,halal,grid_r08_c14
vS27atIOccWbH1gV9r9Cbw,SOYSAUCE Glatt Kosher Chinese,"Kosher, Chinese",3.4,63,$$,40.7337175,-73.8253763,False,halal,grid_r08_c14
6wl_GBK2BHyySl5ZPTrHKQ,Main Sweet,"Candy Stores, Kosher, Chocolatiers & Shops",5.0,5,$$,40.7250689,-73.8213122,False,halal,grid_r08_c14
VAy0d6h739KL0t0lG4064Q,Seasons,"International Grocery, Kosher",2.9,49,$$$,40.7326732,-73.8253913,False,halal,grid_r08_c14
_7wnb4BwpD35UpSgjy4L7Q,Annie's Kitchen,Kosher,3.1,89,$$,40.7256232,-73.8215963,False,halal,grid_r08_c14
UFz3PjLvfnyksIfUxrwVzA,Metsuyan Blue Restaurant,"Sushi Bars, Steakhouses, Kosher",3.6,7,,40.7263177141885,-73.8218341572817,False,halal,grid_r08_c14
